  -2.2237656e-04	   4.7551899e-03	   7.8195182e-04	   5.7834141e-03	   2.2000000e-01	
  -1.4011642e-04	   4.9086079e-03	   6.9484245e-04	   5.4827427e-03	   2.3000000e-01	
  -2.2237656e-04	   5.0620259e-03	   7.8195182e-04	   5.1820714e-03	   2.4000000e-01	
  -4.6915695e-04	   5.0620259e-03	   1.1303893e-03	   5.0317357e-03	   2.5000000e-01	
  -4.6915695e-04	   5.0620259e-03	   7.8195182e-04	   5.3324070e-03	   2.6000000e-01	
  -3.8689682e-04	   4.9086079e-03	   3.4640495e-04	   5.3324070e-03	   2.7000000e-01	
  -3.0463669e-04	   4.8318989e-03	  -2.0325521e-06	   5.2572392e-03	   2.8000000e-01	
  -3.0463669e-04	   4.6784810e-03	  -1.7625130e-04	   5.1069035e-03	   2.9000000e-01	
  -3.0463669e-04	   4.6017720e-03	  -8.7312630e-04	   5.5579106e-03	   3.0000000e-01	
  -3.8689682e-04	   4.6017720e-03	  -1.3957826e-03	   5.7834141e-03	   3.1000000e-01	
  -5.5141708e-04	   4.6784810e-03	  -2.0055482e-03	   6.3847569e-03	   3.2000000e-01	
  -7.9819748e-04	   4.6784810e-03	  -2.0055482e-03	   7.1364354e-03	   3.3000000e-01	
  -1.0449779e-03	   4.6017720e-03	  -2.0926576e-03	   7.7377781e-03	   3.4000000e-01	
  -1.2094981e-03	   4.3716450e-03	  -2.4410951e-03	   8.0384495e-03	   3.5000000e-01	
  -1.4562785e-03	   4.0648091e-03	  -3.0508607e-03	   8.4142888e-03	   3.6000000e-01	
  -1.7030589e-03	   3.8346821e-03	  -2.9637513e-03	   8.4142888e-03	   3.7000000e-01	
  -1.7853191e-03	   3.8346821e-03	  -2.9637513e-03	   8.7149601e-03	   3.8000000e-01	
  -1.8675792e-03	   3.8346821e-03	  -2.9637513e-03	   8.5646245e-03	   3.9000000e-01	
  -2.1143596e-03	   3.7579731e-03	  -3.5735169e-03	   8.4894566e-03	   4.0000000e-01	
  -2.5256602e-03	   3.6045552e-03	  -4.1832826e-03	   8.1136174e-03	   4.1000000e-01	
  -2.8547008e-03	   3.6045552e-03	  -4.6188294e-03	   8.3391209e-03	   4.2000000e-01	
  -3.0192210e-03	   3.7579731e-03	  -4.5317201e-03	   8.2639531e-03	   4.3000000e-01	
  -3.2660014e-03	   3.9881001e-03	  -4.7930482e-03	   8.1136174e-03	   4.4000000e-01	
  -3.6773021e-03	   4.0648091e-03	  -5.3157044e-03	   8.3391209e-03	   4.5000000e-01	
  -3.9240825e-03	   4.0648091e-03	  -6.0125794e-03	   9.0907994e-03	   4.6000000e-01	
  -4.1708629e-03	   3.8346821e-03	  -6.2739076e-03	   9.1659672e-03	   4.7000000e-01	
  -4.3353831e-03	   3.7579731e-03	  -6.7965638e-03	   9.3163029e-03	   4.8000000e-01	
  -4.6644237e-03	   3.6812642e-03	  -6.9707826e-03	   9.4666386e-03	   4.9000000e-01	
  -4.9934642e-03	   3.7579731e-03	  -7.1450013e-03	   9.8424778e-03	   5.0000000e-01	
  -5.3225047e-03	   3.7579731e-03	  -6.9707826e-03	   1.0368653e-02	   5.1000000e-01	
  -5.6515453e-03	   3.6812642e-03	  -7.1450013e-03	   1.1195499e-02	   5.2000000e-01	
  -5.8160655e-03	   3.6812642e-03	  -7.7547669e-03	   1.1421003e-02	   5.3000000e-01	
  -5.8160655e-03	   4.0648091e-03	  -8.8000794e-03	   1.2022345e-02	   5.4000000e-01	
  -5.7338054e-03	   4.5250630e-03	  -8.8871888e-03	   1.2172681e-02	   5.5000000e-01	
  -5.7338054e-03	   4.7551899e-03	  -8.7129701e-03	   1.2473352e-02	   5.6000000e-01	
  -5.9805858e-03	   4.5250630e-03	  -8.7129701e-03	   1.2022345e-02	   5.7000000e-01	
  -6.3096263e-03	   4.2949360e-03	  -9.3227357e-03	   1.1796842e-02	   5.8000000e-01	
  -6.5564067e-03	   4.1415181e-03	  -9.5840638e-03	   1.1421003e-02	   5.9000000e-01	
  -6.8854472e-03	   4.0648091e-03	  -9.6711732e-03	   1.1270667e-02	   6.0000000e-01	
  -7.0499675e-03	   4.0648091e-03	  -9.4969544e-03	   1.0894828e-02	   6.1000000e-01	
  -7.1322276e-03	   4.4483540e-03	  -9.9325013e-03	   1.0819660e-02	   6.2000000e-01	
  -7.2967479e-03	   4.6784810e-03	  -1.0455158e-02	   1.1120331e-02	   6.3000000e-01	
  -7.5435283e-03	   4.9086079e-03	  -1.0890704e-02	   1.1345835e-02	   6.4000000e-01	
  -7.7903087e-03	   5.0620259e-03	  -1.0716486e-02	   1.0744492e-02	   6.5000000e-01	
  -7.9548289e-03	   5.2921528e-03	  -1.1413361e-02	   1.0819660e-02	   6.6000000e-01	
  -7.9548289e-03	   5.2154438e-03	  -1.2023126e-02	   1.0894828e-02	   6.7000000e-01	
  -7.8725688e-03	   5.2921528e-03	  -1.2371564e-02	   1.1496170e-02	   6.8000000e-01	
  -7.7903087e-03	   5.5989888e-03	  -1.2197345e-02	   1.1646506e-02	   6.9000000e-01	
  -7.7903087e-03	   5.9825337e-03	  -1.2197345e-02	   1.1571338e-02	   7.0000000e-01	
  -7.9548289e-03	   6.0592427e-03	  -1.2197345e-02	   1.0969996e-02	   7.1000000e-01	
  -7.9548289e-03	   6.1359517e-03	  -1.2720001e-02	   1.0744492e-02	   7.2000000e-01	
  -7.9548289e-03	   6.2126606e-03	  -1.2720001e-02	   9.9928135e-03	   7.3000000e-01	
  -7.9548289e-03	   6.5962056e-03	  -1.2720001e-02	   9.8424778e-03	   7.4000000e-01	
  -8.0370891e-03	   6.9030415e-03	  -1.2545783e-02	   9.8424778e-03	   7.5000000e-01	
  -8.1193492e-03	   7.1331685e-03	  -1.3068439e-02	   1.0067981e-02	   7.6000000e-01	
  -8.1193492e-03	   7.2865864e-03	  -1.3503986e-02	   9.9176457e-03	   7.7000000e-01	
  -7.9548289e-03	   7.5934224e-03	  -1.3852423e-02	   1.0067981e-02	   7.8000000e-01	
  -7.9548289e-03	   7.9002583e-03	  -1.3416876e-02	   9.6921422e-03	   7.9000000e-01	
  -7.7903087e-03	   8.2838032e-03	  -1.3155548e-02	   9.1659672e-03	   8.0000000e-01	
  -7.6257884e-03	   8.6673481e-03	  -1.3155548e-02	   8.8652958e-03	   8.1000000e-01	
  -7.3790080e-03	   9.2043110e-03	  -1.3678204e-02	   9.1659672e-03	   8.2000000e-01	
  -7.1322276e-03	   9.7412739e-03	  -1.3678204e-02	   8.8652958e-03	   8.3000000e-01	
  -7.0499675e-03	   1.0124819e-02	  -1.3939533e-02	   8.4142888e-03	   8.4000000e-01	
  -6.9677074e-03	   1.0431655e-02	  -1.4200861e-02	   8.0384495e-03	   8.5000000e-01	
  -6.8031871e-03	   1.0891909e-02	  -1.4636408e-02	   8.2639531e-03	   8.6000000e-01	
  -6.6386668e-03	   1.1352163e-02	  -1.4549298e-02	   8.1136174e-03	   8.7000000e-01	
  -6.4741466e-03	   1.1889125e-02	  -1.4287970e-02	   8.5646245e-03	   8.8000000e-01	
  -6.2273662e-03	   1.2272670e-02	  -1.3678204e-02	   8.4142888e-03	   8.9000000e-01	
  -6.0628459e-03	   1.2656215e-02	  -1.3852423e-02	   7.8129460e-03	   9.0000000e-01	
  -6.0628459e-03	   1.2963051e-02	  -1.4026642e-02	   6.5350926e-03	   9.1000000e-01	
  -5.8983257e-03	   1.3346596e-02	  -1.4113751e-02	   5.9337498e-03	   9.2000000e-01	
  -5.7338054e-03	   1.3806850e-02	  -1.3678204e-02	   5.1069035e-03	   9.3000000e-01	
  -5.4870250e-03	   1.4343813e-02	  -1.3678204e-02	   4.7310643e-03	   9.4000000e-01	
  -5.4870250e-03	   1.4727358e-02	  -1.3678204e-02	   4.4303929e-03	   9.5000000e-01	
  -5.4047649e-03	   1.5264321e-02	  -1.4026642e-02	   4.4303929e-03	   9.6000000e-01	
  -5.1579845e-03	   1.5877993e-02	  -1.3852423e-02	   4.5055607e-03	   9.7000000e-01	
  -4.6644237e-03	   1.6568374e-02	  -1.3503986e-02	   4.8062321e-03	   9.8000000e-01	
  -4.3353831e-03	   1.7105336e-02	  -1.3503986e-02	   4.2048893e-03	   9.9000000e-01	
  -4.4176433e-03	   1.7565590e-02	  -1.4287970e-02	   3.6035466e-03	   1.0000000e+00	
  -4.4176433e-03	   1.7949135e-02	  -1.4375079e-02	   2.7767003e-03	   1.0100000e+00	
  -4.1708629e-03	   1.8486098e-02	  -1.4113751e-02	   2.7767003e-03	   1.0200000e+00	
  -3.9240825e-03	   1.8792934e-02	  -1.3852423e-02	   2.6263646e-03	   1.0300000e+00	
  -3.7595622e-03	   1.9099770e-02	  -1.4026642e-02	   2.5511967e-03	   1.0400000e+00	
  -3.7595622e-03	   1.9406606e-02	  -1.3852423e-02	   1.7995182e-03	   1.0500000e+00	
  -3.6773021e-03	   1.9790151e-02	  -1.3852423e-02	   1.6491826e-03	   1.0600000e+00	
  -3.5950420e-03	   2.0020278e-02	  -1.3242658e-02	   1.4236790e-03	   1.0700000e+00	
  -3.5950420e-03	   2.0173696e-02	  -1.3155548e-02	   1.4988469e-03	   1.0800000e+00	
  -3.6773021e-03	   2.0173696e-02	  -1.3242658e-02	   1.4236790e-03	   1.0900000e+00	
  -3.8418224e-03	   2.0173696e-02	  -1.3329767e-02	   1.1230076e-03	   1.1000000e+00	
  -4.0886028e-03	   2.0096987e-02	  -1.2894220e-02	   3.7132916e-04	   1.1100000e+00	
  -4.0063426e-03	   2.0250405e-02	  -1.2807111e-02	  -1.5484576e-04	   1.1200000e+00	
  -3.8418224e-03	   2.0557241e-02	  -1.2720001e-02	  -7.5618854e-04	   1.1300000e+00	
  -3.6773021e-03	   2.0787368e-02	  -1.3068439e-02	  -1.5078670e-03	   1.1400000e+00	
  -3.7595622e-03	   2.0557241e-02	  -1.3242658e-02	  -1.7333705e-03	   1.1500000e+00	
  -3.7595622e-03	   2.0403823e-02	  -1.3329767e-02	  -9.8169208e-04	   1.1600000e+00	
  -3.8418224e-03	   2.0250405e-02	  -1.2807111e-02	  -7.5618854e-04	   1.1700000e+00	
  -3.8418224e-03	   2.0096987e-02	  -1.2632892e-02	  -3.0518146e-04	   1.1800000e+00	
  -3.9240825e-03	   1.9943569e-02	  -1.2284454e-02	  -2.3001361e-04	   1.1900000e+00	
  -4.0063426e-03	   1.9866860e-02	  -1.2197345e-02	  -1.5484576e-04	   1.2000000e+00	
  -4.1708629e-03	   1.9483315e-02	  -1.1936017e-02	  -4.5551715e-04	   1.2100000e+00	
  -4.0063426e-03	   1.9176479e-02	  -1.1936017e-02	  -8.3135638e-04	   1.2200000e+00	
  -3.7595622e-03	   1.9099770e-02	  -1.1674689e-02	  -1.7333705e-03	   1.2300000e+00	
  -3.6773021e-03	   1.8946352e-02	  -1.1848908e-02	  -2.3347133e-03	   1.2400000e+00	
  -3.8418224e-03	   1.8486098e-02	  -1.1587579e-02	  -3.0863918e-03	   1.2500000e+00	
  -3.9240825e-03	   1.7949135e-02	  -1.1239142e-02	  -3.0863918e-03	   1.2600000e+00	
  -4.0063426e-03	   1.7335463e-02	  -1.0542267e-02	  -3.0863918e-03	   1.2700000e+00	
  -4.2531230e-03	   1.6491665e-02	  -1.0368048e-02	  -2.7857204e-03	   1.2800000e+00	
  -4.4176433e-03	   1.5571157e-02	  -1.0106720e-02	  -2.5602169e-03	   1.2900000e+00	
  -4.4176433e-03	   1.5034194e-02	  -1.0280939e-02	  -1.8085384e-03	   1.3000000e+00	
  -4.3353831e-03	   1.4573940e-02	  -9.9325013e-03	  -1.8085384e-03	   1.3100000e+00	
  -4.4176433e-03	   1.4036977e-02	  -9.7582826e-03	  -2.0340419e-03	   1.3200000e+00	
  -4.7466838e-03	   1.3346596e-02	  -9.4098451e-03	  -2.4850490e-03	   1.3300000e+00	
  -4.5821635e-03	   1.3116469e-02	  -9.3227357e-03	  -2.3347133e-03	   1.3400000e+00	
  -4.2531230e-03	   1.2809633e-02	  -8.6258607e-03	  -2.6353847e-03	   1.3500000e+00	
  -4.1708629e-03	   1.2195961e-02	  -8.5387513e-03	  -2.4098812e-03	   1.3600000e+00	
  -4.4176433e-03	   1.1275454e-02	  -8.2774232e-03	  -2.2595455e-03	   1.3700000e+00	
  -4.7466838e-03	   1.0354946e-02	  -8.1903138e-03	  -1.6582027e-03	   1.3800000e+00	
  -4.9112041e-03	   9.5878560e-03	  -7.6676576e-03	  -1.2823635e-03	   1.3900000e+00	
  -4.9934642e-03	   8.8974751e-03	  -7.4063294e-03	  -6.0585284e-04	   1.4000000e+00	
  -5.0757243e-03	   7.9769673e-03	  -6.9707826e-03	  -3.0518146e-04	   1.4100000e+00	
  -5.3225047e-03	   7.1331685e-03	  -7.0578919e-03	  -2.3001361e-04	   1.4200000e+00	
  -5.4047649e-03	   6.5962056e-03	  -6.7094544e-03	  -9.8169208e-04	   1.4300000e+00	
  -5.4047649e-03	   6.1359517e-03	  -6.2739076e-03	  -1.7333705e-03	   1.4400000e+00	
  -5.4870250e-03	   5.5222798e-03	  -6.0125794e-03	  -2.5602169e-03	   1.4500000e+00	
  -5.6515453e-03	   4.8318989e-03	  -6.4481263e-03	  -2.4850490e-03	   1.4600000e+00	
  -5.8160655e-03	   3.9113911e-03	  -6.3610169e-03	  -2.4098812e-03	   1.4700000e+00	
  -6.0628459e-03	   3.1443013e-03	  -6.2739076e-03	  -1.8085384e-03	   1.4800000e+00	
  -6.3918864e-03	   2.1470845e-03	  -5.4028138e-03	  -1.4326992e-03	   1.4900000e+00	
  -6.7209270e-03	   1.2265767e-03	  -4.7930482e-03	  -8.3135638e-04	   1.5000000e+00	
  -6.9677074e-03	   5.3619580e-04	  -4.2703919e-03	  -4.5551715e-04	   1.5100000e+00	
  -7.2967479e-03	  -7.6708984e-07	  -4.4446107e-03	   7.0657776e-05	   1.5200000e+00	
  -7.8725688e-03	  -6.9114795e-04	  -3.9219544e-03	  -7.9677917e-05	   1.5300000e+00	
  -8.2016093e-03	  -1.6116558e-03	  -3.3992982e-03	   2.9616132e-04	   1.5400000e+00	
  -8.1193492e-03	  -2.3020366e-03	  -2.7895326e-03	   7.4716840e-04	   1.5500000e+00	
  -7.9548289e-03	  -2.8389995e-03	  -2.6153138e-03	   7.4716840e-04	   1.5600000e+00	
  -8.2016093e-03	  -3.5293804e-03	  -2.0926576e-03	  -1.5484576e-04	   1.5700000e+00	
  -8.4483897e-03	  -4.0663433e-03	  -1.8313294e-03	  -2.3001361e-04	   1.5800000e+00	
  -8.5306499e-03	  -4.2197612e-03	  -1.0473451e-03	  -4.5551715e-04	   1.5900000e+00	
  -8.3661296e-03	  -4.2964702e-03	  -8.7312630e-04	  -2.3001361e-04	   1.6000000e+00	
  -8.3661296e-03	  -4.7567241e-03	  -6.1179818e-04	   7.0657776e-05	   1.6100000e+00	
  -8.4483897e-03	  -5.3703960e-03	  -6.9890755e-04	   4.4649701e-04	   1.6200000e+00	
  -8.6951701e-03	  -6.0607769e-03	  -2.6336068e-04	   2.2099347e-04	   1.6300000e+00	
  -9.0242107e-03	  -6.5977397e-03	  -8.9141927e-05	   2.9616132e-04	   1.6400000e+00	
  -9.0242107e-03	  -6.9812847e-03	   3.4640495e-04	  -4.5100708e-06	   1.6500000e+00	
  -8.8596904e-03	  -7.2114116e-03	   4.3351432e-04	  -6.0585284e-04	   1.6600000e+00	
  -8.6129100e-03	  -7.4415386e-03	   1.1303893e-03	  -6.8102069e-04	   1.6700000e+00	
  -8.5306499e-03	  -7.5949565e-03	   1.9143737e-03	  -6.8102069e-04	   1.6800000e+00	
  -8.5306499e-03	  -7.9017925e-03	   2.6112487e-03	  -8.3135638e-04	   1.6900000e+00	
  -8.4483897e-03	  -7.9785015e-03	   2.3499206e-03	  -3.0518146e-04	   1.7000000e+00	
  -8.2016093e-03	  -8.0552104e-03	   2.4370299e-03	  -7.9677917e-05	   1.7100000e+00	
  -8.0370891e-03	  -8.2086284e-03	   2.4370299e-03	  -4.5100708e-06	   1.7200000e+00	
  -7.7903087e-03	  -8.3620464e-03	   2.6112487e-03	  -2.3001361e-04	   1.7300000e+00	
  -7.5435283e-03	  -8.3620464e-03	   2.4370299e-03	  -1.5484576e-04	   1.7400000e+00	
  -7.2144878e-03	  -8.5154644e-03	   2.8725768e-03	  -4.5551715e-04	   1.7500000e+00	
  -6.6386668e-03	  -8.3620464e-03	   3.3952331e-03	  -9.0652423e-04	   1.7600000e+00	
  -5.9805858e-03	  -8.2086284e-03	   4.2663268e-03	  -1.8085384e-03	   1.7700000e+00	
  -5.5692851e-03	  -8.2853374e-03	   4.4405456e-03	  -2.1843776e-03	   1.7800000e+00	
  -5.4870250e-03	  -8.5921733e-03	   4.3534362e-03	  -2.3347133e-03	   1.7900000e+00	
  -5.4047649e-03	  -8.8223003e-03	   4.0921081e-03	  -1.8837062e-03	   1.8000000e+00	
  -5.2402446e-03	  -8.8990093e-03	   4.6147643e-03	  -1.9588741e-03	   1.8100000e+00	
  -4.8289439e-03	  -8.8990093e-03	   4.5276549e-03	  -1.3575313e-03	   1.8200000e+00	
  -4.4999034e-03	  -9.1291362e-03	   4.6147643e-03	  -9.8169208e-04	   1.8300000e+00	
  -4.3353831e-03	  -9.5126812e-03	   4.2663268e-03	  -5.3068500e-04	   1.8400000e+00	
  -4.3353831e-03	  -9.8962261e-03	   4.6147643e-03	  -6.0585284e-04	   1.8500000e+00	
  -4.0063426e-03	  -9.9729351e-03	   4.8760924e-03	  -4.5551715e-04	   1.8600000e+00	
  -3.4305217e-03	  -9.8195171e-03	   5.3116393e-03	  -8.3135638e-04	   1.8700000e+00	
  -2.7724406e-03	  -9.6660991e-03	   5.0503112e-03	  -6.8102069e-04	   1.8800000e+00	
  -2.4434001e-03	  -9.7428081e-03	   5.0503112e-03	  -9.8169208e-04	   1.8900000e+00	
  -2.0320995e-03	  -9.8962261e-03	   4.7889831e-03	  -1.3575313e-03	   1.9000000e+00	
  -1.4562785e-03	  -1.0126353e-02	   4.7018737e-03	  -1.8085384e-03	   1.9100000e+00	
  -8.8045761e-04	  -1.0203062e-02	   4.1792174e-03	  -1.8085384e-03	   1.9200000e+00	
  -5.5141708e-04	  -1.0356480e-02	   4.0049987e-03	  -1.9588741e-03	   1.9300000e+00	
  -2.2237656e-04	  -1.0356480e-02	   3.8307799e-03	  -1.6582027e-03	   1.9400000e+00	
   2.4403839e-05	  -1.0586607e-02	   4.5276549e-03	  -1.8085384e-03	   1.9500000e+00	
   5.1796463e-04	  -1.0663316e-02	   4.8760924e-03	  -1.9588741e-03	   1.9600000e+00	
   1.0937856e-03	  -1.0740025e-02	   5.1374206e-03	  -2.1092098e-03	   1.9700000e+00	
   1.6696065e-03	  -1.0740025e-02	   4.6147643e-03	  -1.9588741e-03	   1.9800000e+00	
   2.0809071e-03	  -1.0893443e-02	   4.6147643e-03	  -2.1092098e-03	   1.9900000e+00	
   2.7389882e-03	  -1.0740025e-02	   4.1792174e-03	  -1.3575313e-03	   2.0000000e+00	
   3.4793294e-03	  -1.0509898e-02	   4.1792174e-03	  -9.0652423e-04	   2.0100000e+00	
   4.0551503e-03	  -1.0433189e-02	   4.0921081e-03	  -6.0585284e-04	   2.0200000e+00	
   4.3841908e-03	  -1.0740025e-02	   4.6147643e-03	  -9.0652423e-04	   2.0300000e+00	
   4.7132314e-03	  -1.0970152e-02	   4.9632018e-03	  -9.8169208e-04	   2.0400000e+00	
   5.0422719e-03	  -1.1046861e-02	   5.1374206e-03	  -1.8085384e-03	   2.0500000e+00	
   5.4535725e-03	  -1.0893443e-02	   4.1792174e-03	  -1.8085384e-03	   2.0600000e+00	
   6.0293935e-03	  -1.0970152e-02	   3.8307799e-03	  -1.8085384e-03	   2.0700000e+00	
   6.5229543e-03	  -1.1046861e-02	   4.0049987e-03	  -2.3347133e-03	   2.0800000e+00	
   6.9342549e-03	  -1.1123570e-02	   4.7889831e-03	  -3.0863918e-03	   2.0900000e+00	
   7.0987752e-03	  -1.1276988e-02	   4.8760924e-03	  -3.1615596e-03	   2.1000000e+00	
   7.3455556e-03	  -1.1430406e-02	   4.9632018e-03	  -3.4622310e-03	   2.1100000e+00	
   7.7568562e-03	  -1.1353697e-02	   4.7889831e-03	  -3.0863918e-03	   2.1200000e+00	
   8.0036366e-03	  -1.1507115e-02	   5.3987487e-03	  -2.7105526e-03	   2.1300000e+00	
   8.0036366e-03	  -1.1737242e-02	   5.5729674e-03	  -2.0340419e-03	   2.1400000e+00	
   8.0858968e-03	  -1.1967369e-02	   5.6600768e-03	  -1.6582027e-03	   2.1500000e+00	
   8.3326772e-03	  -1.2120787e-02	   5.3987487e-03	  -1.2823635e-03	   2.1600000e+00	
   8.4149373e-03	  -1.2504332e-02	   5.7471862e-03	  -1.2823635e-03	   2.1700000e+00	
   8.3326772e-03	  -1.2887876e-02	   5.9214049e-03	  -1.2823635e-03	   2.1800000e+00	
   8.4149373e-03	  -1.2887876e-02	   6.3569518e-03	  -1.6582027e-03	   2.1900000e+00	
   8.7439778e-03	  -1.2581041e-02	   6.3569518e-03	  -1.6582027e-03	   2.2000000e+00	
   8.9907582e-03	  -1.2581041e-02	   6.9667174e-03	  -2.2595455e-03	   2.2100000e+00	
   9.1552785e-03	  -1.2734458e-02	   7.4022643e-03	  -2.4098812e-03	   2.2200000e+00	
   9.3197987e-03	  -1.3118003e-02	   8.0991393e-03	  -2.6353847e-03	   2.2300000e+00	
   9.4020589e-03	  -1.3348130e-02	   7.8378112e-03	  -2.4850490e-03	   2.2400000e+00	
   9.4020589e-03	  -1.3424839e-02	   7.9249206e-03	  -2.7105526e-03	   2.2500000e+00	
   9.3197987e-03	  -1.3501548e-02	   8.4475768e-03	  -2.9360561e-03	   2.2600000e+00	
   9.3197987e-03	  -1.3654966e-02	   9.8413268e-03	  -3.7629024e-03	   2.2700000e+00	
   9.4843190e-03	  -1.3731675e-02	   1.0276874e-02	  -3.9884059e-03	   2.2800000e+00	
   9.7310994e-03	  -1.3808384e-02	   1.0451092e-02	  -4.2890773e-03	   2.2900000e+00	
   9.7310994e-03	  -1.3731675e-02	   1.0189764e-02	  -4.2139095e-03	   2.3000000e+00	
   9.6488393e-03	  -1.3808384e-02	   1.0973749e-02	  -4.0635738e-03	   2.3100000e+00	
   9.6488393e-03	  -1.3885093e-02	   1.1409296e-02	  -3.4622310e-03	   2.3200000e+00	
   9.7310994e-03	  -1.3961802e-02	   1.1583514e-02	  -3.2367275e-03	   2.3300000e+00	
   9.8956197e-03	  -1.4038511e-02	   1.1235077e-02	  -2.7105526e-03	   2.3400000e+00	
   9.9778798e-03	  -1.4038511e-02	   1.1844842e-02	  -2.7105526e-03	   2.3500000e+00	
   9.8956197e-03	  -1.4038511e-02	   1.2541717e-02	  -2.6353847e-03	   2.3600000e+00	
   9.8133595e-03	  -1.4115220e-02	   1.3587030e-02	  -2.7105526e-03	   2.3700000e+00	
   9.8133595e-03	  -1.4268638e-02	   1.3761249e-02	  -3.0112239e-03	   2.3800000e+00	
   9.8133595e-03	  -1.4422056e-02	   1.3935467e-02	  -3.8380703e-03	   2.3900000e+00	
   9.8133595e-03	  -1.4575474e-02	   1.3674139e-02	  -3.8380703e-03	   2.4000000e+00	
   9.8133595e-03	  -1.4652183e-02	   1.4283905e-02	  -3.9132381e-03	   2.4100000e+00	
   9.8133595e-03	  -1.4728892e-02	   1.4545233e-02	  -3.6877346e-03	   2.4200000e+00	
   9.7310994e-03	  -1.4805601e-02	   1.4893671e-02	  -3.7629024e-03	   2.4300000e+00	
   9.6488393e-03	  -1.4728892e-02	   1.4806561e-02	  -3.9884059e-03	   2.4400000e+00	
   9.6488393e-03	  -1.4805601e-02	   1.5154999e-02	  -4.2139095e-03	   2.4500000e+00	
   9.6488393e-03	  -1.4882310e-02	   1.5329217e-02	  -3.9884059e-03	   2.4600000e+00	
   9.8133595e-03	  -1.4882310e-02	   1.6026092e-02	  -4.2139095e-03	   2.4700000e+00	
   9.9778798e-03	  -1.4728892e-02	   1.6113202e-02	  -4.2139095e-03	   2.4800000e+00	
   9.9778798e-03	  -1.4728892e-02	   1.6635858e-02	  -4.5897487e-03	   2.4900000e+00	
   9.9778798e-03	  -1.4728892e-02	   1.6810077e-02	  -4.1387416e-03	   2.5000000e+00	
   9.9778798e-03	  -1.4882310e-02	   1.7245624e-02	  -4.1387416e-03	   2.5100000e+00	
   9.8956197e-03	  -1.4728892e-02	   1.7158514e-02	  -4.2890773e-03	   2.5200000e+00	
   9.9778798e-03	  -1.4652183e-02	   1.7419842e-02	  -4.8152523e-03	   2.5300000e+00	
   1.0142400e-02	  -1.4498765e-02	   1.7332733e-02	  -5.1910915e-03	   2.5400000e+00	
   1.0306920e-02	  -1.4345347e-02	   1.7594061e-02	  -5.6420986e-03	   2.5500000e+00	
   1.0306920e-02	  -1.4115220e-02	   1.7419842e-02	  -5.6420986e-03	   2.5600000e+00	
   1.0224660e-02	  -1.4115220e-02	   1.7506952e-02	  -6.3937770e-03	   2.5700000e+00	
   1.0389180e-02	  -1.3885093e-02	   1.7071405e-02	  -6.7696163e-03	   2.5800000e+00	
   1.0635961e-02	  -1.3578257e-02	   1.7071405e-02	  -7.5964626e-03	   2.5900000e+00	
   1.0800481e-02	  -1.3348130e-02	   1.6897186e-02	  -8.0474697e-03	   2.6000000e+00	
   1.0882741e-02	  -1.3118003e-02	   1.7245624e-02	  -8.5736446e-03	   2.6100000e+00	
   1.0965001e-02	  -1.2734458e-02	   1.7071405e-02	  -8.6488124e-03	   2.6200000e+00	
